+--------+-------------------+-------------------------------+----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+-----------------------+-------+-------+
| commit |        user       |        changed_objects        |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         pred                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         |         score         | top 3 | top 5 |
|  919   |        nico       |              [9]              |                    [(25, 0.675091392489199), (8, 0.6716577540106952), (9, 0.6687165775401069), (10, 0.666966842916942), (34, 0.6607843137254902), (141, 0.6558123249299719), (101, 0.6509803921568628), (142, 0.6476015406162464), (104, 0.6404156862745097), (78, 0.6386633526650096), (140, 0.6137254901960784), (139, 0.5594327731092438), (18, 0.5568627450980392), (7, 0.5555821899805498), (62, 0.5072008113590264), (26, 0.5000815547457921), (22, 0.4443137254901961), (23, 0.4019607843137255), (120, 0.3588235294117647), (79, 0.35490196078431374), (24, 0.3240765338393422), (15, 0.292156862745098), (33, 0.1789760348583878), (17, 0.13294496542578385), (5, 0.13137254901960785), (31, 0.1146903205726735), (16, 0.11031887502475737), (32, 0.10423280423280423), (30, 0.09640522875816993), (75, 0.09640522875816993), (35, 0.09357298474945534), (11, 0.09215686274509804), (103, 0.091687615217027), (28, 0.0814088598402324), (74, 0.07493606138107417), (102, 0.06755285744190916), (6, 0.060348583877995646), (13, 0.05206971677559913), (20, 0.03529411764705882), (118, 0.03529411764705882), (121, 0.03333333333333333), (12, 0.0318082788671024), (119, 0.029411764705882356), (95, 0.018082788671023965), (67, 0.01699346405228758), (68, 0.01699346405228758), (69, 0.016775599128540306), (70, 0.016775599128540306), (27, 0.016339869281045753), (100, 0.014161220043572986), (66, 0.010239651416122004), (108, 0.00784313725490196), (144, 0.0026208503203261502)]                     |  0.048016334791929675 |   1   |   1   |
|  920   |        nico       |              [9]              |                         [(25, 0.6750806651774633), (8, 0.6716549019607843), (10, 0.6669556628621597), (34, 0.6607843137254902), (141, 0.6557647058823529), (101, 0.6509803921568628), (142, 0.6475816993464052), (9, 0.6423529411764706), (104, 0.640413291064929), (78, 0.6386584107327141), (118, 0.6352941176470588), (121, 0.6333333333333333), (12, 0.631807804732339), (119, 0.6294117647058823), (18, 0.5711484593837535), (140, 0.5637254901960783), (7, 0.5630793226381462), (62, 0.5371920371201916), (26, 0.5300796785145154), (139, 0.5103339275103981), (22, 0.484313725490196), (23, 0.46196078431372545), (120, 0.4016806722689075), (15, 0.39215686274509803), (24, 0.384053862508859), (28, 0.3813486370157819), (79, 0.3779788838612368), (74, 0.374912559618442), (11, 0.292156862745098), (102, 0.2675427617855653), (20, 0.18529198404062386), (13, 0.17206639783225586), (17, 0.15468219932151317), (5, 0.15444947209653093), (33, 0.14897437538671618), (6, 0.1460612101206097), (30, 0.13871149866157229), (75, 0.13871149866157229), (35, 0.13588020292238434), (16, 0.13403120816855862), (103, 0.1312475806427032), (31, 0.10397437538671617), (32, 0.09351757024899188), (95, 0.018082314536260642), (67, 0.01699204164799761), (68, 0.01699204164799761), (69, 0.016774413791631995), (70, 0.016774413791631995), (27, 0.016339158078900767), (100, 0.014160745908809662), (66, 0.01023917728135868), (108, 0.00784313725490196), (144, 0.0026186790505675953)]                         |  0.03539494612408563  |   0   |   0   |
|  921   |        nico       |          [9, 10, 11]          |                       [(25, 0.6750700280112044), (8, 0.6716520650813517), (10, 0.6669445659304613), (34, 0.6607843137254902), (141, 0.6557175082422348), (101, 0.6509803921568628), (142, 0.6475620336630227), (104, 0.6404109053980157), (78, 0.6386535033593856), (118, 0.6352941176470588), (121, 0.6333333333333333), (12, 0.6318073316283035), (119, 0.6294117647058823), (9, 0.6171355498721227), (18, 0.5818627450980393), (7, 0.5696941176470588), (62, 0.5571833296056066), (26, 0.5500778089013384), (140, 0.521417797888386), (22, 0.5128851540616246), (23, 0.5019607843137255), (28, 0.4812898653437278), (74, 0.4748893105629348), (139, 0.46941697032795415), (15, 0.45215686274509803), (120, 0.4338235294117647), (24, 0.4268885154061624), (79, 0.39775910364145656), (11, 0.39215686274509803), (102, 0.3675327374766161), (20, 0.27528985507246373), (13, 0.2520630861040068), (6, 0.2103452685421995), (5, 0.17581699346405227), (30, 0.1749738156132018), (75, 0.1749738156132018), (17, 0.17468030690537084), (35, 0.172143466082085), (103, 0.16553282182438192), (16, 0.15576726342710998), (33, 0.12897271952259165), (31, 0.09563938618925831), (32, 0.08518329070758739), (95, 0.018081841432225063), (67, 0.016990622335890878), (68, 0.016990622335890878), (69, 0.016773231031543052), (70, 0.016773231031543052), (27, 0.0163384484228474), (100, 0.014160272804774086), (66, 0.010238704177323104), (108, 0.00784313725490196), (144, 0.002616522018643523)]                        |  0.08765122854860545  |   1   |   1   |
|  923   |        nico       |              [11]             |                        [(25, 0.675049019607843), (8, 0.6716464363523187), (10, 0.664705882352941), (34, 0.6607843137254902), (141, 0.6556243550051599), (101, 0.6509803921568628), (142, 0.6475232198142414), (104, 0.6404061624649859), (78, 0.6386437908496732), (118, 0.6352941176470588), (121, 0.6333333333333333), (12, 0.6318063884990004), (119, 0.6294117647058823), (9, 0.6223529411764707), (18, 0.5711484593837535), (7, 0.5696884589379518), (62, 0.55716611172771), (26, 0.5500740893897103), (11, 0.542156862745098), (140, 0.521417797888386), (22, 0.5128851540616246), (23, 0.5019607843137255), (28, 0.48117647058823526), (74, 0.4748435544430538), (139, 0.46940144478844165), (15, 0.45215686274509803), (120, 0.4338235294117647), (24, 0.42684407096171795), (79, 0.39775910364145656), (102, 0.3675128998968008), (20, 0.2752856109906001), (13, 0.2520564841988856), (6, 0.2103419675896389), (5, 0.17581699346405227), (30, 0.17497098622529272), (75, 0.17497098622529272), (17, 0.17467653438815875), (35, 0.17214252295278198), (103, 0.1655318786950789), (16, 0.1557611330866403), (33, 0.12896941857003105), (31, 0.09563608523669771), (32, 0.08518140444898134), (95, 0.018080898302922036), (67, 0.016987792947981795), (68, 0.016987792947981795), (69, 0.016770873208285485), (70, 0.016770873208285485), (27, 0.01633703372889286), (100, 0.014159329675471058), (66, 0.010237761048020075), (108, 0.00784313725490196), (144, 0.002612250111771093)]                         |  0.02814103048905371  |   0   |   0   |
|  924   |        nico       |              [5]              |                       [(25, 0.6750386461638597), (8, 0.6716436442650938), (10, 0.6644705882352941), (34, 0.6607843137254902), (141, 0.6555783885606644), (101, 0.6509803921568628), (142, 0.647504067129035), (9, 0.6448529411764706), (104, 0.6404038050863909), (78, 0.638638985005767), (118, 0.6352941176470588), (121, 0.6333333333333333), (12, 0.6318059184670618), (119, 0.6294117647058823), (18, 0.5711484593837535), (7, 0.5696856520385932), (62, 0.5571575998820582), (26, 0.5500722394220847), (140, 0.521417797888386), (22, 0.5128851540616246), (23, 0.5019607843137255), (28, 0.48112175102599175), (74, 0.4748210395269219), (139, 0.4693937837143591), (15, 0.45215686274509803), (120, 0.4338235294117647), (24, 0.4268221122441071), (79, 0.39775910364145656), (102, 0.36750308515014396), (11, 0.34929971988795516), (20, 0.2752834958468761), (13, 0.2520531939753149), (33, 0.2289677734582457), (100, 0.21415885964353237), (6, 0.21034032247785356), (5, 0.17581699346405227), (30, 0.1749695761294767), (75, 0.1749695761294767), (17, 0.17467465426040404), (35, 0.1721420529208433), (103, 0.16553140866314023), (31, 0.16230110679157905), (16, 0.15575807787903895), (95, 0.11808042827098336), (32, 0.08518046438510399), (67, 0.016986382852165784), (68, 0.016986382852165784), (69, 0.016769698128438808), (70, 0.016769698128438808), (27, 0.016336328680984852), (66, 0.010237291016081406), (108, 0.00784313725490196), (144, 0.0026101349630761397)]                        |  0.008987892766090575 |   0   |   0   |
|  925   |        nico       |        [5, 11, 62, 15]        |                           [(25, 0.6750283584508183), (8, 0.671640866873065), (9, 0.669309462915601), (10, 0.6642256902761103), (34, 0.6607843137254902), (141, 0.6555328218243819), (101, 0.6509803921568628), (142, 0.6474850809889172), (104, 0.6404014570254979), (78, 0.6386342123056119), (118, 0.6352941176470588), (121, 0.6333333333333333), (12, 0.6318054494525083), (119, 0.6294117647058823), (140, 0.6137254901960784), (139, 0.5648407347128575), (7, 0.5630652128925449), (18, 0.5568627450980392), (62, 0.5371491517955497), (26, 0.5300703959342056), (22, 0.484313725490196), (23, 0.46196078431372545), (11, 0.45215686274509803), (120, 0.4016806722689075), (15, 0.39215686274509803), (24, 0.3839431835726416), (28, 0.38106828938471937), (79, 0.3779788838612368), (74, 0.37479876160990716), (100, 0.3141583906289789), (108, 0.307843137254902), (33, 0.2689661319073084), (102, 0.2674933387989342), (20, 0.18528138528138527), (31, 0.1789661319073084), (13, 0.17204991087344026), (17, 0.15467277820218997), (6, 0.14605296664120193), (30, 0.1387044328220799), (75, 0.1387044328220799), (95, 0.13807995925642982), (35, 0.13587784764255353), (16, 0.13401589884965845), (5, 0.13137254901960785), (103, 0.1312452253628724), (32, 0.09351285968933028), (69, 0.036123364301732415), (70, 0.036123364301732415), (67, 0.0351667939903234), (68, 0.0351667939903234), (27, 0.01633562515915457), (66, 0.010236822001527883), (144, 0.0026080335046640016)]                           |  0.07802787443450865  |   0   |   0   |
|  926   |        nico       |             [5, 9]            |                          [(25, 0.6750181554103122), (8, 0.6716381040605218), (9, 0.6701080432172869), (10, 0.6649321266968324), (34, 0.6607843137254902), (101, 0.6509803921568628), (78, 0.6386294724075197), (118, 0.6352941176470588), (121, 0.6333333333333333), (119, 0.6294117647058823), (18, 0.5968627450980393), (7, 0.585562435500516), (28, 0.5810160427807486), (142, 0.5768780239368474), (74, 0.5747767169695103), (23, 0.5686274509803921), (22, 0.5643137254901961), (141, 0.5554876496052967), (62, 0.5349019607843137), (104, 0.5313082091362634), (11, 0.5207282913165265), (15, 0.5207282913165265), (26, 0.5167352255587551), (12, 0.5118049814520402), (140, 0.5012254901960784), (102, 0.4960550887021475), (120, 0.4788235294117647), (139, 0.4593786605551311), (79, 0.4431372549019608), (24, 0.4172549019607843), (100, 0.4141579226285108), (33, 0.3622978272390037), (20, 0.33527927927927925), (6, 0.33306431565255096), (13, 0.3187133015368309), (95, 0.2847461579226285), (31, 0.2789644939056704), (5, 0.27347781217750256), (30, 0.2228659247482777), (75, 0.2228659247482777), (35, 0.22004027556968736), (103, 0.21219713831478537), (108, 0.20784313725490194), (17, 0.20467090620031797), (16, 0.18908532061473238), (27, 0.13633492315845255), (32, 0.06851192368839427), (69, 0.051053069876599286), (70, 0.051053069876599286), (67, 0.049416004239533656), (68, 0.049416004239533656), (66, 0.010236354001059883), (144, 0.002605945604048071)]                           |  0.043756173923234776 |   1   |   1   |
|  928   |        nico       |              [5]              |                        [(25, 0.6749979991996798), (8, 0.6716326217170941), (9, 0.6695869837296621), (10, 0.663970588235294), (34, 0.6607843137254902), (141, 0.6553984684002355), (101, 0.6509803921568628), (142, 0.6474291003955229), (104, 0.6403944681998536), (78, 0.6386200896740949), (118, 0.6352941176470588), (121, 0.6333333333333333), (12, 0.6318040484802335), (119, 0.6294117647058823), (140, 0.6137254901960784), (62, 0.5949019607843138), (18, 0.5711484593837535), (7, 0.5696745713992403), (139, 0.5693637970209543), (11, 0.5588235294117647), (15, 0.5588235294117647), (26, 0.5500649040103847), (22, 0.5128851540616246), (23, 0.5019607843137255), (28, 0.4809150326797385), (74, 0.4747333130143249), (100, 0.41415698965670406), (108, 0.40784313725490196), (120, 0.4016806722689075), (79, 0.39775910364145656), (24, 0.3838788433661402), (102, 0.3674645030425963), (33, 0.3289612285043467), (20, 0.27527508090614883), (13, 0.2520401040675169), (31, 0.22896122850434672), (5, 0.2196078431372549), (95, 0.21807855828415507), (6, 0.21033377752395457), (30, 0.17496396616899187), (75, 0.17496396616899187), (17, 0.17466717431309092), (35, 0.17214018293401503), (103, 0.16552953867631195), (16, 0.15574592296465514), (32, 0.08517672441144743), (69, 0.05426502316136811), (70, 0.05426502316136811), (67, 0.052274890538739766), (68, 0.052274890538739766), (27, 0.016333523700742432), (66, 0.010235421029253126), (144, 0.002601809954751131)]                         |  0.010401970834427607 |   0   |   0   |
|  929   |      wlangfor     |              [5]              |                              [(9, 0.6958529411764706), (102, 0.6734015345268541), (10, 0.6658936651583709), (34, 0.6624236579877852), (118, 0.640273370759092), (121, 0.6357923497267759), (12, 0.6318035835023664), (119, 0.6302314368370299), (15, 0.6190626923415106), (62, 0.6161251638107955), (101, 0.609762593562015), (11, 0.6028126004500161), (28, 0.5989459576934221), (74, 0.587944966854304), (22, 0.5879383336406663), (18, 0.5502308524005727), (120, 0.5046133952835978), (31, 0.48898944193061844), (25, 0.480092123056119), (23, 0.468108325297332), (24, 0.443379826157267), (20, 0.4352729885057471), (13, 0.4120368492224476), (95, 0.378078093306288), (6, 0.3603321501014199), (100, 0.35701366753597985), (108, 0.3528554525258379), (26, 0.350959263015551), (141, 0.3263314609663494), (32, 0.29457013574660634), (104, 0.290077755240027), (78, 0.2889790398918188), (8, 0.2849391480730223), (7, 0.2783891142663962), (33, 0.26895960108181205), (79, 0.2561950642325896), (30, 0.24639114266396211), (75, 0.24639114266396211), (142, 0.24507691007437457), (35, 0.2435682893847194), (103, 0.23500275790897118), (5, 0.2265511204481793), (140, 0.1910581473968898), (16, 0.18431432917994783), (17, 0.17880324543610548), (139, 0.16872464503042595), (69, 0.08343052738336713), (70, 0.08343052738336713), (67, 0.08013727269492188), (68, 0.08013727269492188), (27, 0.016332826233941854), (66, 0.010234956051386072), (144, 0.0021763015551048005)]                               |  0.011412907445001752 |   0   |   0   |
|  930   |        nico       |            [5, 11]            |                             [(9, 0.6823529411764706), (10, 0.6764705882352942), (25, 0.6749781694054139), (8, 0.6716271963330787), (34, 0.6607843137254902), (141, 0.655310805173133), (101, 0.6509803921568628), (142, 0.6473925740508969), (104, 0.6403898545719657), (78, 0.6386108341641741), (118, 0.6352941176470588), (121, 0.6333333333333333), (12, 0.6318031195255281), (119, 0.6294117647058823), (140, 0.6137254901960784), (62, 0.5949019607843138), (18, 0.5818627450980393), (7, 0.5755514705882353), (139, 0.5731953403292578), (26, 0.5643469887955183), (11, 0.5588235294117647), (15, 0.5588235294117647), (22, 0.5343137254901961), (5, 0.5313725490196078), (28, 0.5308184143222505), (23, 0.5305322128851541), (74, 0.5246907993966817), (100, 0.4641560607019987), (108, 0.4578431372549019), (120, 0.4338235294117647), (102, 0.4274456083803384), (24, 0.4266939208115678), (79, 0.41490196078431374), (33, 0.3718151200200209), (20, 0.3352709006099749), (13, 0.3091764585274368), (95, 0.27522048647230685), (31, 0.26895797716287806), (6, 0.26033052618248587), (30, 0.2063897507334473), (75, 0.2063897507334473), (35, 0.20356782540788115), (103, 0.19552860972160663), (17, 0.1931249969558081), (16, 0.17573988475907049), (32, 0.0785081998353701), (69, 0.07130815532005932), (70, 0.07130815532005932), (67, 0.06840655745613639), (68, 0.06840655745613639), (27, 0.01633213026868444), (66, 0.010234492074547795), (144, 0.0025977269888847257)]                             |  0.048636513858150904 |   0   |   0   |
|  931   |        nico       |              [23]             |                            [(9, 0.6823529411764706), (10, 0.6764705882352942), (25, 0.6749683744465528), (8, 0.6716245047241695), (34, 0.6607843137254902), (141, 0.6552675307411099), (101, 0.6509803921568628), (142, 0.6473745430375539), (104, 0.6403875612745098), (78, 0.6386062533121356), (118, 0.6352941176470588), (121, 0.6333333333333333), (12, 0.6318026565464896), (119, 0.6294117647058823), (62, 0.6003565062388592), (18, 0.5968627450980393), (7, 0.5855487649605297), (26, 0.5833928025282904), (28, 0.5807716635041112), (140, 0.5762254901960784), (74, 0.5746698679471789), (15, 0.572156862745098), (23, 0.5686274509803921), (22, 0.5643137254901961), (139, 0.5393419740777667), (100, 0.5141555977229602), (102, 0.49600768635099085), (11, 0.492156862745098), (24, 0.48381598793363495), (120, 0.4788235294117647), (79, 0.4431372549019608), (33, 0.4289563567362429), (20, 0.4102688172043011), (108, 0.40784313725490196), (13, 0.3853636938646426), (95, 0.35141049968374444), (6, 0.33305617848312347), (31, 0.3289563567362429), (30, 0.25815306767868434), (75, 0.25815306767868434), (35, 0.2553320683111954), (103, 0.24552814674256798), (17, 0.22609017800668652), (16, 0.21129243095087497), (5, 0.1800211976682565), (69, 0.08533297189843678), (70, 0.08533297189843678), (67, 0.08184146195531396), (68, 0.08184146195531396), (32, 0.06850727387729284), (27, 0.0163314358001265), (66, 0.010234029095509172), (144, 0.002595704948646125)]                             |  0.02462500419552774  |   0   |   0   |
|  932   |        nico       |              [23]             |                            [(9, 0.6823529411764706), (10, 0.6764705882352942), (25, 0.6749586581620599), (8, 0.6716218270253838), (34, 0.6607843137254902), (141, 0.6552246214941673), (101, 0.6509803921568628), (142, 0.6473566641846611), (104, 0.6403852769177846), (78, 0.6386017033075856), (118, 0.6352941176470588), (121, 0.6333333333333333), (12, 0.6318021945620353), (119, 0.6294117647058823), (62, 0.5949019607843138), (18, 0.5901960784313726), (7, 0.5808092312463572), (26, 0.5750576701268744), (140, 0.5737254901960783), (11, 0.572156862745098), (28, 0.5607259073842302), (15, 0.5588235294117647), (74, 0.5546491489997013), (22, 0.5343137254901961), (139, 0.5336205368223239), (102, 0.4674269707883153), (120, 0.4588235294117647), (24, 0.45879535722334913), (79, 0.42990196078431375), (33, 0.4039547397906531), (23, 0.4019607843137255), (20, 0.3781238811313999), (100, 0.3741551357385059), (108, 0.3678431372549019), (13, 0.3520271266401297), (95, 0.31807670436595686), (31, 0.3016820125179258), (6, 0.30032728881026094), (30, 0.23388697584296878), (75, 0.23388697584296878), (35, 0.2310669004443883), (103, 0.2219982729934079), (17, 0.21021531419585376), (16, 0.19419541095790543), (5, 0.18280112044817928), (27, 0.16633074282344515), (32, 0.1275972589992935), (69, 0.08734862365999031), (70, 0.08734862365999031), (67, 0.08364187780375308), (68, 0.08364187780375308), (66, 0.010233567111054949), (144, 0.0025936957061305534)]                            |  0.017843159529382858 |   0   |   0   |
|  937   |        nico       |              [9]              |                [(9, 0.6823529411764706), (10, 0.6764705882352942), (25, 0.6749112243322525), (8, 0.6716086434573829), (34, 0.6607843137254902), (141, 0.6550153945875871), (101, 0.6509803921568628), (142, 0.6472694863069194), (104, 0.6403739874328109), (78, 0.6385794052720426), (140, 0.6137254901960784), (139, 0.5592999513855129), (7, 0.5555328218243819), (62, 0.5549019607843138), (18, 0.5368627450980392), (26, 0.5000487673628627), (11, 0.492156862745098), (15, 0.45215686274509803), (79, 0.35490196078431374), (120, 0.2988235294117647), (22, 0.28431372549019607), (24, 0.23369453044375643), (33, 0.17894670688788336), (5, 0.1742296918767507), (17, 0.13291144774520733), (31, 0.11466099260216905), (16, 0.11026440879382056), (32, 0.10421604539251597), (23, 0.10196078431372549), (30, 0.09638009049773755), (75, 0.09638009049773755), (35, 0.09356460532931121), (103, 0.09167923579688286), (28, 0.08051099227569816), (74, 0.07454863133372161), (102, 0.06738146763722212), (6, 0.06031925590749121), (13, 0.05201106083459025), (118, 0.03529411764705882), (20, 0.035256410256410256), (121, 0.03333333333333333), (12, 0.03179989944695827), (119, 0.029411764705882356), (95, 0.018074409250879837), (67, 0.016968325791855202), (68, 0.016968325791855202), (69, 0.01675465057817999), (70, 0.01675465057817999), (27, 0.016327300150829564), (100, 0.01415284062342886), (66, 0.010231271995977878), (108, 0.00784313725490196), (144, 0.002583837273227048)]                 |  0.04885645337597552  |   1   |   1   |
|  938   |      wlangfor     |      [9, 10, 11, 22, 18]      |                          [(9, 0.7037333251930767), (10, 0.6862266857962698), (102, 0.6719786096256685), (34, 0.6623939716731763), (118, 0.6401821013537797), (121, 0.6357478202548624), (12, 0.6317994433632578), (119, 0.6302165936797254), (62, 0.6075999670034467), (101, 0.6064362039507027), (15, 0.5985304891187244), (11, 0.5939311448010702), (28, 0.5845815807646431), (31, 0.5774509803921568), (74, 0.5736071032186459), (22, 0.5469071086278695), (18, 0.5392772320195683), (23, 0.5373732591628201), (100, 0.5141523845397283), (108, 0.5099776089731517), (120, 0.4880790626109599), (95, 0.48474061983384603), (25, 0.4550196706217172), (24, 0.41662300547749465), (20, 0.41025435787975806), (13, 0.3853412015820202), (26, 0.3842739657228953), (33, 0.362278443928265), (6, 0.33304493234181226), (32, 0.3176470588235294), (104, 0.3127967476890824), (78, 0.3116897520626568), (141, 0.29936698265218575), (8, 0.2606496013560173), (7, 0.25835185301441815), (140, 0.23957927888337832), (79, 0.23265323205055768), (30, 0.22284931048193024), (75, 0.22284931048193024), (142, 0.2215288676836797), (35, 0.22003473748090488), (139, 0.21871429468265424), (5, 0.21773618538324419), (103, 0.2121916002260029), (16, 0.166827100815424), (17, 0.16179161098804515), (69, 0.10246779608321449), (70, 0.10246779608321449), (67, 0.09804803862183485), (68, 0.09804803862183485), (27, 0.01632661602527884), (66, 0.010230815912277397), (144, 0.0021742314855504635)]                          |  0.15124433769455417  |   2   |   2   |
|  939   |      wlangfor     |              [9]              |                          [(34, 0.6623907394283014), (10, 0.6571157495256168), (9, 0.6523529411764706), (121, 0.6357429718875501), (15, 0.6261649599110899), (62, 0.6192737335898215), (102, 0.6173032849503437), (101, 0.6172927002126152), (74, 0.6136014179683172), (23, 0.5996971844597642), (11, 0.5778711484593837), (18, 0.5750445632798574), (118, 0.5735054997608799), (22, 0.5662745098039216), (12, 0.5651323215853505), (28, 0.5645729336510723), (119, 0.5635483108906213), (120, 0.5394890486315008), (24, 0.5332798573975044), (20, 0.4852523098791755), (25, 0.4800117061750073), (13, 0.46738929785461825), (31, 0.43995098039215685), (6, 0.42031606672519756), (26, 0.3740155074659025), (141, 0.3493624315397801), (8, 0.3431468706885739), (95, 0.3411504211328618), (104, 0.32006856473932854), (100, 0.3141519294284878), (7, 0.31313036570890523), (75, 0.30352021405577156), (79, 0.28475270705297046), (78, 0.2789606588904218), (5, 0.27867413632119514), (30, 0.274948785484343), (142, 0.27362766001923156), (35, 0.2721351227057987), (103, 0.26370629662991385), (33, 0.2597127484748205), (108, 0.24997533341694886), (32, 0.24264705882352938), (16, 0.229906579868346), (17, 0.22339693340022576), (140, 0.1645783686608972), (139, 0.14502894637823704), (69, 0.09367544951390429), (70, 0.09367544951390429), (67, 0.09013632391434913), (68, 0.09013632391434913), (27, 0.08299260002508466), (66, 0.010230360801036833), (144, 0.002174003929930181)]                           |  0.03226883324953354  |   1   |   1   |
|  940   |      wlangfor     |          [11, 62, 15]         |                        [(10, 0.6764705882352942), (102, 0.6717234262125903), (34, 0.6623875201383158), (118, 0.6401622718052737), (121, 0.6357381429525718), (12, 0.6317985341101297), (119, 0.6302133679122952), (9, 0.625749167591565), (18, 0.6193627450980392), (11, 0.6121568627450981), (101, 0.6064297524158423), (62, 0.6021163896420292), (22, 0.6005602240896358), (15, 0.5850817351010427), (28, 0.5845643049552088), (74, 0.5735957540911101), (23, 0.5373458401396631), (120, 0.4880419662855122), (31, 0.47745098039215683), (24, 0.45827008222643895), (25, 0.45500375869197524), (20, 0.41025026624068156), (13, 0.38533483681012337), (26, 0.3842698740838188), (95, 0.35140637724738455), (6, 0.33304174995586383), (32, 0.3176470588235294), (100, 0.31415147528660026), (104, 0.31279492918282614), (78, 0.3116861150501443), (108, 0.3099730627075111), (141, 0.2993578901209046), (8, 0.2606441458372486), (7, 0.2362384065783704), (79, 0.23265050429117334), (5, 0.23137254901960785), (33, 0.22894192820898326), (30, 0.2228465827225459), (75, 0.2228465827225459), (142, 0.22152477604460316), (35, 0.22003382822777676), (103, 0.21219069097287477), (16, 0.16682119067009124), (140, 0.1645774603771221), (17, 0.16178797397553268), (139, 0.13871202154983397), (69, 0.06817980866467993), (70, 0.06817980866467993), (67, 0.06561287843001806), (68, 0.06561287843001806), (27, 0.01632525214558667), (66, 0.010229906659149282), (144, 0.002173776858986406)]                        |  0.09312641097538729  |   0   |   0   |
|  942   |        nico       |      [139, 140, 141, 142]     |                     [(9, 0.8190196078431373), (10, 0.6964705882352942), (25, 0.6748656219244454), (8, 0.6715957919691806), (34, 0.6607843137254902), (141, 0.6548146384059697), (101, 0.6509803921568628), (142, 0.6471858378979122), (104, 0.6403629138079705), (78, 0.6385578335568755), (140, 0.6137254901960784), (18, 0.5978728461081403), (11, 0.5667023172905526), (139, 0.55926649202191), (22, 0.5510893246187364), (7, 0.546948476360241), (62, 0.5465686274509804), (15, 0.517156862745098), (26, 0.5000400160064025), (79, 0.35490196078431374), (120, 0.2088235294117647), (33, 0.1789387593507116), (17, 0.13290236484558246), (5, 0.13137254901960785), (31, 0.1146530450649973), (16, 0.11024964908193013), (32, 0.10421150394270354), (23, 0.10196078431372549), (30, 0.0963732783230189), (75, 0.0963732783230189), (35, 0.093562334604405), (103, 0.09167696507197665), (24, 0.08359742420953621), (28, 0.08031674208144797), (74, 0.07445296959363455), (102, 0.0673374613003096), (6, 0.06031130837031944), (13, 0.05199516576024671), (118, 0.03529411764705882), (20, 0.03524619199433227), (121, 0.03333333333333333), (12, 0.03179762872205205), (119, 0.029411764705882356), (95, 0.01807213852597362), (67, 0.016961513617136548), (68, 0.016961513617136548), (69, 0.016748973765914443), (70, 0.016748973765914443), (27, 0.016323894063470235), (100, 0.014150569898522642), (66, 0.01022900127107166), (108, 0.00784313725490196), (144, 0.0025742812462408275)]                      |  0.17320095384259102  |   0   |   0   |
|  943   |        nico       |             [141]             |                  [(9, 0.7656182472989196), (10, 0.6732959850606909), (34, 0.6607843137254902), (101, 0.6509803921568628), (8, 0.5915932604197458), (142, 0.5909633418584824), (141, 0.5784313725490196), (139, 0.5576470588235295), (140, 0.5565826330532212), (11, 0.5278711484593838), (104, 0.5203607244424487), (7, 0.508850693929965), (25, 0.503428140486964), (22, 0.5005602240896359), (18, 0.44358458748738794), (26, 0.4250382835646992), (62, 0.4015082956259427), (78, 0.3985536032594856), (15, 0.3926093514328809), (28, 0.32028011204481793), (74, 0.31443438914027144), (23, 0.30196078431372547), (120, 0.2838235294117647), (79, 0.27990196078431373), (24, 0.25500700280112043), (5, 0.22026143790849673), (118, 0.18529411764705883), (17, 0.12130635693767954), (33, 0.11465146568181411), (16, 0.10185510755012442), (30, 0.08387192456600476), (75, 0.08387192456600476), (31, 0.08348263451298296), (35, 0.08106188335206695), (103, 0.08081678531285126), (32, 0.07304177026919627), (102, 0.06732883317261332), (6, 0.06030972898713626), (13, 0.05199200699388035), (20, 0.03524416135881104), (121, 0.03333333333333333), (12, 0.031797177469714), (119, 0.029411764705882356), (95, 0.01807168727363557), (67, 0.016960159860122392), (68, 0.016960159860122392), (69, 0.016747845635069314), (70, 0.016747845635069314), (27, 0.016323217184963157), (100, 0.01415011864618459), (66, 0.010228550018733608), (108, 0.00784313725490196), (144, 0.002572405108832524)]                  |  0.04228544633622166  |   0   |   0   |
